,initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income,new_accumulated_capital
47280,38,515,1,3,1,127877.64201487647,0.09,10527.51,128005.55126137647
47281,45,473,1,4,1,119695.61393631196,0.13,52443.57,120336.47436171195
47282,41,591,2,3,5,-11752.190970189886,0.29,23317.26,-10940.750322189886
47283,62,527,1,3,1,22229.82158355468,0.28,53473.21,22409.49156915468
47284,51,521,1,3,1,-6792.692467383144,0.05,58310.79,-6614.844557883143
47285,46,292,1,4,1,192008.4643690845,0.2,184700.13,192008.4643690845
47286,43,264,3,4,5,149048.8155932128,0.32,144014.36,149048.8155932128
47287,44,267,1,3,1,734448.3532214968,0.28,40139.18,735628.4451134969
47288,48,347,1,1,1,316078.0877101694,0.33,24973.16,316778.58484816935
47289,46,364,1,4,1,-89651.63978308166,0.26,10762.42,-89385.80800908165
47290,42,259,3,4,3,-161701.3760363298,0.06,27413.74,-161512.2212303298
47291,48,259,1,4,1,-107931.34746969446,0.09,13706.38,-107826.49366269445
47292,58,338,1,4,1,-127841.59924390155,0.15,93172.85,-127841.59924390155
47293,44,306,1,4,1,103695.99747796862,0.19,71416.84,104890.08704276862
47294,47,366,1,4,1,-35553.85665917013,0.19,3209.73,-35498.970276170134
47295,62,259,2,4,5,71674.56401669317,0.3,53110.06,71865.76023269317
47296,52,315,1,4,1,-71020.18190371923,0.3,50863.69,-70119.89459071924
47297,54,315,3,4,5,34314.910701994275,0.28,14196.16,34533.53156599427
47298,62,305,3,1,3,74460.00040467813,0.3,124129.55,74460.00040467813
47299,54,327,1,1,1,-60105.32322413127,0.1,71230.53,-59820.40110413127
47300,61,368,1,4,1,8177.433589840194,0.29,50471.19,8411.619911440193
47301,49,336,1,4,1,124364.03553051312,0.32,72678.34,125805.97379611312
47302,57,289,3,4,5,26779.614306077223,0.05,78049.84,26779.614306077223
47303,40,286,1,4,1,117222.1449519972,0.2,120325.63,118377.2709999972
47304,50,402,1,4,1,10610.861493045446,0.02,102409.07,10660.017846645445
47305,54,402,1,4,1,-20984.40701112953,0.2,77788.89,-20486.55811512953
47306,50,341,1,4,1,-66366.48828947825,0.08,300667.25,-66366.48828947825
47307,62,383,3,4,1,-203235.45733578512,0.18,15638.86,-203235.45733578512
47308,43,283,1,2,1,-281564.5698948618,0.25,65860.85,-279950.97906986176
47309,57,300,1,4,1,88194.92986031676,0.03,15868.98,88213.97263631676
47310,51,331,1,4,1,57712.45145698535,0.15,35090.08,58080.89729698535
47311,46,604,2,2,1,15826.325413360504,0.01,34813.95,15826.325413360504
47312,49,417,2,4,5,-26178.7618498652,0.08,92434.2,-26090.025017865202
47313,57,372,3,4,1,-170230.91275540023,0.22,134613.84,-170230.91275540023
47314,42,319,2,4,5,219761.70668245875,0.27,56506.41,221165.32590685875
47315,57,340,1,4,1,-84590.27651915177,0.31,115969.14,-84590.27651915177
47316,62,369,1,4,1,-164791.72317392973,0.06,108680.12,-164791.72317392973
47317,57,369,1,4,1,6472.039145564196,0.24,53305.89,6894.221794364195
47318,58,283,1,4,1,-3815.485786928085,0.28,98743.16,-3815.485786928085
47319,47,345,1,4,1,-100022.73476025216,0.06,37552.02,-99819.95385225216
47320,43,262,1,4,1,-64356.84848078719,0.22,52390.51,-63158.15361198719
47321,51,332,3,4,3,-179945.49387644336,0.2,163543.61,-179945.49387644336
47322,50,356,3,4,4,20831.26526757831,0.09,89099.27,20831.26526757831
47323,60,379,1,4,1,544083.8937072477,0.16,26770.27,544190.9747872477
47324,44,420,2,4,5,70850.6165473757,0.2,9648.11,71053.2268573757
47325,41,301,1,4,1,-77759.2053349012,0.23,50291.93,-76428.9837864012
47326,44,351,3,4,3,-23755.38311859469,0.17,130142.27,-23755.38311859469
47327,36,590,2,2,5,147732.11476441275,0.18,29282.3,148496.38279441276
47328,53,328,1,4,1,13430.559982013894,0.21,71846.01,14094.417114413895
47329,62,321,2,1,5,-4611.744928364173,0.27,17947.82,-4539.056257364173
47330,52,350,1,4,1,87425.38398129953,0.07,62263.39,87665.09803279953
47331,48,340,3,4,5,-68768.06111002709,0.11,148106.75,-68768.06111002709
47332,35,348,1,4,1,69574.64733770942,0.08,59294.41,70243.48828250942
47333,62,338,1,4,1,-54996.49083252344,0.18,102238.29,-54996.49083252344
47334,57,290,3,4,3,57774.833475578365,0.22,46313.55,58100.880867578366
47335,46,323,2,4,5,15275.369355815666,0.13,18415.47,15502.800410315667
47336,57,290,1,4,1,79965.52576045707,0.04,61806.29,80044.63781165707
47337,61,381,1,4,1,61632.53212260359,0.06,27109.47,61665.06348660359
47338,45,318,1,4,1,30369.190383739893,0.22,125830.12,31033.573417339892
47339,45,297,1,4,1,-27649.339703546302,0.07,112334.91,-27366.255730346304
47340,63,338,3,4,5,-52233.97638651637,0.22,87674.37,-52233.97638651637
47341,57,338,1,4,1,92504.39581674073,0.07,66940.16,92654.34177514073
47342,46,316,1,4,1,37710.33043096588,0.13,66349.11,38426.23732786588
47343,62,265,3,4,3,16720.218618842075,0.34,37450.55,16873.016862842076
47344,37,279,3,4,5,73988.10609930282,0.01,43039.09,74044.91769810283
47345,49,297,3,4,3,-150796.1484308607,0.33,41170.19,-149804.35855376069
47346,51,412,2,4,1,282481.19441528193,0.06,83857.17,282481.19441528193
47347,48,315,1,4,1,48148.52474698301,0.09,181540.07,48148.52474698301
47348,44,445,2,4,5,58539.80013365644,0.33,79806.99,59698.59762845644
47349,52,317,1,1,1,-200922.8212880454,0.2,63408.26,-200238.01208004542
47350,58,353,1,4,1,293044.4240506157,0.11,56054.42,293217.0716642157
47351,46,321,1,4,1,38609.91205592793,0.25,67331.86,40007.048150927934
47352,35,341,1,4,1,117598.55050453596,0.24,43505.66,119143.87154773597
47353,58,341,3,4,3,-126089.76010848532,0.32,64456.19,-125924.75226208533
47354,53,385,1,4,1,-122790.30005974372,0.01,28092.92,-122773.44430774372
47355,58,344,3,4,3,-156234.43569162497,0.26,28954.0,-155970.95429162498
47356,55,338,1,4,1,670773.4135418951,0.24,58042.29,671344.5496754951
47357,39,446,3,4,5,154393.95392146744,0.15,40902.58,155148.60652246745
47358,44,315,1,4,1,-76085.7660252526,0.3,101493.59,-74624.2583292526
47359,35,288,3,4,1,210770.9204864961,0.04,70944.59,210770.9204864961
47360,38,315,1,4,1,-308861.1861015556,0.14,79510.89,-307670.1129693556
47361,56,344,3,4,1,-277626.46108220454,0.19,65672.94,-277626.46108220454
47362,48,348,2,4,5,-81550.34766435374,0.06,189179.19,-81550.34766435374
47363,41,348,3,4,5,-36212.12330127146,0.05,16578.46,-36112.65254127146
47364,40,374,1,2,1,7269.230947214771,0.06,40966.16,7576.477147214771
47365,54,347,2,4,5,96392.82325453102,0.1,150776.46,96392.82325453102
47366,59,539,1,2,1,-109096.26999677732,0.01,132666.32,-109096.26999677732
47367,63,320,2,4,5,-90022.62276673332,0.17,44431.49,-89962.19594033332
47368,36,302,3,4,5,-157223.97043762245,0.34,66265.63,-154903.34807502246
47369,43,289,1,4,1,-157573.48600198835,0.2,15613.3,-157229.99340198835
47370,40,377,1,1,1,20853.046327905133,0.17,9030.14,21044.936802905133
47371,57,332,1,4,1,-88091.98295145019,0.04,177119.25,-88091.98295145019
47372,46,299,3,4,3,127848.13968780686,0.03,23145.24,127914.10362180686
47373,36,350,3,4,5,168799.8955533904,0.18,131249.23,169555.8911181904
47374,43,318,1,1,1,151545.59139027688,0.11,89427.72,152204.6736866769
47375,39,302,1,4,1,68836.02271022192,0.12,37849.86,69426.48052622192
47376,44,521,1,2,1,146408.13112405463,0.23,59221.81,147715.74868885463
47377,48,289,1,4,1,39655.27676941297,0.02,88562.88,39733.21210381297
47378,40,335,3,1,5,102653.5018094536,0.02,44750.49,102757.32294625361
47379,54,351,2,4,3,275256.42330957553,0.24,79224.53,275332.4788583755
47380,54,338,3,4,3,-74030.00337326784,0.32,49719.73,-73329.94957486785
47381,59,379,1,4,1,15061.181072589992,0.03,71366.53,15104.000990589991
47382,49,351,1,4,1,-113201.84689964532,0.15,127270.46,-113049.12234764532
47383,35,439,1,4,1,-42676.076653249926,0.28,69809.15,-39998.19765924993
47384,39,368,1,4,1,58155.68667775473,0.18,235735.66,58155.68667775473
47385,45,335,1,4,1,56021.03788081162,0.1,20960.13,56230.639180811624
47386,40,331,1,4,1,16966.70637177402,0.08,32512.66,17291.83297177402
47387,39,342,1,4,1,81806.29030916916,0.0,88150.94,81806.29030916916
47388,36,446,3,4,5,44464.71946830068,0.17,73384.04,45612.44585390068
47389,50,446,2,4,3,-106311.88737888866,0.1,68967.12,-106091.19259488865
47390,40,315,1,4,1,17440.674127858303,0.29,29338.81,18504.205990358303
47391,43,285,1,4,1,-174436.7731068876,0.31,136152.77,-173423.79649808758
47392,53,401,1,4,1,-198471.53582146385,0.34,26243.3,-197936.17250146385
47393,36,279,3,4,5,-137286.50763494585,0.02,15241.31,-137242.30783594586
47394,52,385,2,4,3,-252760.62781311185,0.16,43694.48,-252369.12527231185
47395,61,288,1,1,1,474071.0749941787,0.07,75033.36,474113.0936757787
47396,39,279,1,4,1,-258410.7274361216,0.08,57989.17,-257849.3922705216
47397,62,349,1,4,1,-97176.02710206744,0.23,89269.39,-97176.02710206744
47398,46,379,1,4,1,23469.342975951567,0.34,83019.12,25219.38602555157
47399,49,299,1,4,1,-103818.01636774656,0.27,30393.17,-103161.52389574656
47400,40,319,1,4,1,-678.1865037064049,0.04,48017.43,-445.78214250640485
47401,40,350,1,4,1,263393.22392343293,0.25,45574.92,264783.25898343296
47402,39,350,1,4,1,88406.54892412556,0.05,110022.69,88753.12039762555
47403,43,352,1,4,1,649775.7115460043,0.28,32370.25,650772.7152460043
47404,58,332,1,4,1,7551.185393714371,0.04,85048.03,7578.40076331437
47405,41,352,1,4,1,88666.64056861402,0.09,56946.77,89240.66401021402
47406,35,272,1,4,1,-182831.28969094023,0.15,53077.86,-181684.80791494023
47407,39,272,3,4,5,-134182.44259719516,0.1,38157.22,-133709.29306919515
47408,62,462,1,2,1,-21740.817000048944,0.14,68467.98,-21625.790793648943
47409,60,367,1,4,1,582082.2460740804,0.34,33034.41,582363.0385590803
47410,45,287,1,2,1,-186680.95320667324,0.07,92803.61,-186336.65181357323
47411,51,367,1,4,1,1323.683680386937,0.0,55800.3,1323.683680386937
47412,59,315,3,4,2,69323.4812201383,0.03,391239.88,69323.4812201383
47413,36,318,1,4,1,396475.4566425758,0.08,85590.4,397208.1104665758
47414,45,270,1,4,1,35956.04048729699,0.06,80794.53,36285.682169696986
47415,51,297,1,4,1,-52146.0677124311,0.04,30870.67,-52059.62983643109
47416,60,308,1,4,1,-105968.55798612356,0.23,43395.77,-105738.99436282356
47417,58,241,3,4,3,-14215.009412953632,0.11,121649.74,-14215.009412953632
47418,56,313,3,1,5,37864.98305815303,0.31,25501.91,38220.73470265303
47419,62,265,3,4,2,-78953.75380082191,0.26,24143.37,-78859.59465782192
47420,53,225,1,1,1,-9974.293487898907,0.22,51176.2,-9366.320231898908
47421,61,264,3,4,2,100851.45667201284,0.11,85164.48,100851.45667201284
47422,53,327,2,4,5,322673.7639012366,0.08,63700.66,322816.4533796366
47423,39,308,1,4,1,10017.132883716686,0.33,198858.88,10542.120326916685
47424,36,340,3,4,5,-224694.6608599869,0.02,120385.91,-224598.3521319869
47425,50,306,3,4,2,133165.5562428753,0.34,50839.06,134254.5289080753
47426,58,354,1,4,1,49556.63845754313,0.18,80391.81,49788.16687034313
47427,54,379,3,4,5,-358233.0294592172,0.1,104766.74,-358233.0294592172
47428,57,354,1,4,1,96428.31908423988,0.09,22484.72,96509.26407623988
47429,43,296,1,4,1,-158997.5004423395,0.09,70388.78,-158383.00639293948
47430,55,367,2,4,3,-155461.06785997233,0.14,31136.18,-155247.47366517232
47431,50,306,1,4,1,648713.2969873195,0.21,6504.97,648815.7502648195
47432,45,318,1,1,1,5464.682527622637,0.02,17314.29,5499.311107622637
47433,47,296,1,4,1,23216.41020430304,0.26,30444.65,23928.81501430304
47434,54,367,2,4,5,65097.878572777154,0.15,44041.14,65401.76243877715
47435,41,269,1,4,1,82896.29593306092,0.08,32650.57,83209.74140506092
47436,47,269,1,1,1,510574.2602194846,0.34,105214.67,511718.9958290846
47437,39,343,1,4,1,45474.38715488456,0.16,127981.62,46457.285996484556
47438,47,309,1,4,1,267034.4903686948,0.08,23684.84,267205.02121669485
47439,47,300,1,4,1,24242.50853990901,0.15,33925.18,24700.49846990901
47440,55,315,1,4,1,-27610.988056304363,0.22,65073.19,-27038.343984304363
47441,47,287,3,4,3,87581.2762592458,0.26,59249.11,88536.3719124458
47442,40,265,3,4,5,-79818.02890244125,0.22,38913.91,-78799.26273864125
47443,48,442,2,4,5,358390.0069602622,0.06,59629.59,358593.9401580622
47444,46,310,3,4,3,-33095.950972601386,0.18,28338.39,-32611.364503601384
47445,52,253,1,3,1,39962.06712752199,0.25,10162.71,40127.21116502199
47446,62,315,1,4,1,-299266.8593702944,0.14,3731.4,-299259.02343029436
47447,50,270,1,1,1,392853.6916022897,0.26,54690.49,393820.6194654897
47448,53,533,1,3,1,-60109.919721770966,0.06,115967.15,-60109.919721770966
47449,47,270,3,4,5,143966.97764725972,0.23,22058.49,144423.5883902597
47450,52,270,2,4,3,45340.91680668674,0.13,85215.47,45429.540895486745
47451,45,264,1,4,1,50212.89198563527,0.23,30654.8,50917.952385635275
47452,59,308,3,4,5,14982.47750790796,0.16,15392.08,15056.35949190796
47453,55,308,1,4,1,-224803.5471841288,0.02,19523.72,-224784.0234641288
47454,37,278,1,1,1,364284.8946196435,0.13,46558.37,365114.0991893435
47455,42,372,1,4,1,-120372.07288653444,0.23,32481.98,-119512.92451553444
47456,62,347,1,4,1,25845.27646017265,0.2,70708.65,26014.97722017265
47457,51,332,1,4,1,37146.82634608035,0.02,19549.42,37174.19553408035
47458,40,244,3,4,3,45138.09837713335,0.3,163713.24,45138.09837713335
47459,40,519,3,2,3,-315322.839682418,0.23,92045.08,-314306.661999218
47460,48,470,1,4,1,379117.16435060895,0.32,25622.36,379814.09254260897
47461,48,356,1,4,1,-45254.81791452188,0.07,64348.74,-44921.49144132188
47462,51,342,1,4,1,-124731.33611763852,0.06,58307.82,-124517.92949643852
47463,43,393,2,4,3,-7813.53082076541,0.04,57007.42,-7615.14499916541
47464,47,296,1,4,1,39733.99783237309,0.2,24716.32,40178.89159237309
47465,47,331,3,4,3,-124414.091839328,0.09,37223.25,-124129.333976828
47466,49,353,1,4,1,126115.27428546589,0.05,44571.25,126289.10216046589
47467,55,316,2,4,3,11480.286920506169,0.17,141946.01,11480.286920506169
47468,49,387,2,4,5,114091.47419398266,0.12,46730.47,114484.01014198267
47469,57,249,1,4,1,2577.7303711363743,0.01,60569.85,2597.1127231363744
47470,35,421,1,4,1,-56825.52040982336,0.34,67698.1,-53649.12555782336
47471,56,358,1,4,1,-62839.57405139884,0.0,117273.49,-62839.57405139884
47472,58,358,3,4,3,-132981.03104680823,0.03,46123.51,-132942.28729840822
47473,44,294,3,3,5,51406.291246480025,0.2,80711.38,52116.551390480025
47474,38,246,2,4,4,61116.49587852887,0.17,151431.39,61116.49587852887
47475,38,329,3,4,5,-63097.90052251891,0.13,187535.22,-63097.90052251891
47476,62,359,2,4,5,175854.70750473448,0.14,59116.61,175854.70750473448
47477,58,241,3,4,5,47221.44670503082,0.04,63904.12,47241.896023430825
47478,59,241,3,4,5,114131.91110151832,0.07,25054.76,114184.52609751832
47479,45,270,3,4,5,18622.707108212795,0.2,142061.72,18622.707108212795
47480,36,316,3,4,3,317419.06450654025,0.14,52722.09,318393.36872974026
47481,38,316,2,4,5,8373.843764277755,0.31,65685.1,10348.994721277755
47482,37,316,2,4,3,77590.1870554456,0.31,52182.34,79644.6057812456
47483,39,316,3,4,5,103261.18725215462,0.0,17130.82,103261.18725215462
47484,44,290,1,1,1,5450.020353702997,0.32,105311.98,6932.813032102997
47485,49,288,1,4,1,521917.3532654269,0.13,89988.48,522385.29336142685
47486,50,370,1,4,1,-82974.88804369188,0.34,23720.45,-82370.01656869188
47487,45,372,2,1,5,100274.84990641662,0.22,40857.99,101110.80438181662
47488,45,323,3,1,5,49705.074281777226,0.29,70695.54,50771.16302497723
47489,41,554,1,1,1,232964.3915073712,0.27,28186.25,233877.6260073712
47490,60,606,3,1,3,-89718.55013479019,0.12,210666.27,-89718.55013479019
47491,62,386,3,4,1,26608.64641358948,0.27,153049.51,26608.64641358948
47492,55,400,2,4,3,-226340.0649894176,0.04,18062.28,-226303.9404294176
47493,59,386,1,4,1,21465.28321170493,0.09,16012.86,21508.51793370493
47494,62,297,1,4,1,155515.50762075026,0.18,8107.43,155537.39768175027
47495,42,331,1,3,1,-9395.554849455528,0.26,27759.14,-8565.556563455528
47496,55,669,2,1,1,47737.17139601974,0.29,34823.15,47737.17139601974
47497,62,730,2,1,3,1441.2399473798412,0.22,234540.67,1441.2399473798412
47498,62,730,2,1,3,102709.7515786433,0.33,51417.24,102913.36384904331
47499,57,362,1,4,1,-216842.92409998173,0.01,56623.9,-216824.80445198173
47500,45,291,2,3,1,16414.860621871205,0.17,78907.0,16414.860621871205
47501,54,432,2,3,4,11859.765579739833,0.22,64385.6,11859.765579739833
47502,36,362,1,1,1,62096.6966455253,0.31,138245.91,64325.2207147253
47503,62,341,1,1,1,-169957.4773106587,0.23,32875.14,-169844.0580776587
47504,62,272,3,4,2,54104.63430329067,0.21,81997.56,54104.63430329067
47505,62,594,3,1,5,-157538.37029513676,0.11,34355.14,-157493.02151033675
47506,59,341,3,1,1,-161558.87570933125,0.27,99653.69,-161558.87570933125
47507,53,370,2,4,3,635226.1729302941,0.17,88668.58,635226.1729302941
47508,38,370,3,4,5,284635.8093977238,0.3,143993.4,285154.18563772383
47509,56,639,1,1,1,20969.623998023424,0.34,79882.62,21621.466177223425
47510,53,337,1,4,1,284831.9432924854,0.01,54951.7,284861.06769348535
47511,57,592,1,4,1,251114.42786094223,0.26,185893.84,251114.42786094223
47512,39,671,2,2,5,243802.4120712468,0.2,57371.25,245030.1568212468
47513,46,264,2,3,5,176391.91575902663,0.33,75151.72,177383.91846302664
47514,51,276,2,1,5,-177652.3476585503,0.07,36183.93,-177485.17790195032
47515,51,385,1,4,1,-6916.962184783211,0.19,175451.5,-6916.962184783211
47516,39,257,2,3,5,-47110.55551843006,0.11,19424.37,-46832.78702743006
47517,56,357,2,1,3,208504.4847255544,0.13,203497.08,208504.4847255544
47518,49,461,1,4,1,93421.25811947898,0.03,26434.78,93484.70159147898
47519,46,369,1,1,1,316379.8528696572,0.08,84983.11,316774.17450005724
47520,50,323,1,4,1,79168.17761575425,0.01,121610.76,79177.90647655424
47521,55,386,1,4,1,78646.15092985834,0.01,7779.47,78650.04066485834
47522,44,618,2,1,3,-131513.2842962723,0.13,40424.78,-130998.2725990723
47523,53,396,2,4,3,93270.8376988916,0.2,161810.38,93270.8376988916
47524,55,396,2,4,3,-166035.15227884206,0.32,133954.53,-166035.15227884206
47525,48,264,3,3,3,-239883.8985028377,0.01,38159.06,-239853.7528454377
47526,48,308,3,1,5,-203416.33896264803,0.13,79318.07,-203127.62118784804
47527,51,373,3,4,3,-182.34925807340056,0.21,75904.48,136.44955792659943
47528,44,418,3,4,3,46839.69572824233,0.16,107467.66,47114.81293784233
47529,62,390,1,4,1,-141487.29508014815,0.15,56425.02,-141385.73004414813
47530,47,416,3,4,5,97323.41656459884,0.09,43980.57,97644.03491989884
47531,42,416,2,4,5,52949.13676737614,0.17,146612.68,52949.13676737614
47532,63,390,3,4,2,-238088.6547747296,0.11,120918.16,-238088.6547747296
47533,59,673,2,1,5,-48819.41596182065,0.21,37391.91,-48623.108434320646
47534,55,486,2,1,3,-25435.293733159662,0.2,65931.45,-25171.567933159662
47535,42,613,3,1,5,38936.02505752825,0.15,45883.56,39658.69112752825
47536,60,293,2,4,2,7388.311101364568,0.04,53100.5,7430.791501364568
47537,40,360,2,4,3,62906.39563718512,0.15,53725.1,63776.74225718512
47538,43,570,1,3,1,29055.701997464115,0.06,79167.06,29445.203932664113
47539,37,420,2,4,3,82883.81812939854,0.25,86946.26,84340.16798439853
47540,56,326,2,1,2,54385.217488641865,0.1,38828.01,54536.64672764186
47541,43,326,3,4,5,-57447.52624459197,0.32,48913.38,-55897.95036619197
47542,57,341,1,1,1,190216.55013674605,0.27,24260.98,190478.56872074606
47543,46,668,1,4,1,-138666.23972831664,0.18,45402.27,-137914.37813711664
47544,60,556,2,4,5,28413.418509953142,0.15,113452.65,28413.418509953142
47545,60,556,2,4,5,187322.70630458105,0.08,92155.95,187322.70630458105
47546,62,228,1,4,1,24009.97409710665,0.04,60401.83,24038.96697550665
47547,50,391,3,4,3,50730.29492047172,0.34,100859.56,50730.29492047172
47548,54,681,2,1,5,-108037.75676141736,0.34,79127.55,-107930.14329341736
47549,50,290,1,3,1,125792.65334406492,0.06,50664.24,126005.44315206492
47550,40,256,3,3,3,177573.14846682418,0.28,16342.41,178145.1328168242
47551,47,270,1,3,1,-62461.78585687672,0.33,106913.31,-61332.781303276715
47552,42,541,1,3,1,404627.1263293228,0.04,21152.63,404724.4284273228
47553,57,553,3,3,4,-101428.8264498481,0.33,35270.71,-101428.8264498481
47554,52,279,3,3,3,37920.9056583283,0.02,107492.14,37920.9056583283
47555,40,288,1,4,1,102818.10780546584,0.32,1050.48,102860.12700546584
47556,37,417,2,4,5,-78750.75280363839,0.04,35906.56,-78555.4211172384
47557,52,376,1,4,1,42744.34195599959,0.24,122988.81,42744.34195599959
47558,58,285,1,4,1,-47912.32545042136,0.03,9576.41,-47902.27021992136
47559,61,339,1,1,1,-195813.3699156801,0.1,99263.67,-195813.3699156801
